,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2254,06/01/2018,373,15,2.3,27,2.2,1877,-14.8,0.92,0.0,0.0,Winter,No Holiday,Yes
2255,16/10/2018,568,1,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2256,25/11/2018,88,5,2.1,94,0.4,248,1.2,0.0,0.0,2.5,Autumn,No Holiday,Yes
2257,27/01/2018,125,11,,33,1.1,1748,-22.9,0.9,0.0,0.3,Winter,No Holiday,Yes
2258,16/06/2018,317,4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2259,27/05/2018,1730,14,24.2,36,4.0,1907,8.1,2.16,0.0,0.0,Spring,No Holiday,Yes
2260,23/02/2018,42,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,Winter,No Holiday,Yes
2261,01/08/2018,531,15,39.3,37,2.3,1892,21.9,2.82,0.0,0.0,Summer,No Holiday,Yes
2262,23/01/2018,180,12,-11.3,27,3.7,1955,-26.6,1.18,0.0,1.0,Winter,No Holiday,Yes
2263,17/07/2018,2326,19,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,Summer,No Holiday,Yes
2264,31/05/2018,979,11,22.0,54,2.7,1189,12.2,2.89,0.0,0.0,Spring,No Holiday,Yes
2265,22/03/2018,565,11,6.9,46,2.1,1541,-3.9,2.33,0.0,0.0,Spring,No Holiday,Yes
2266,07/06/2018,1939,22,20.9,71,1.0,763,15.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2267,05/05/2018,1753,19,20.7,47,3.5,1952,8.9,0.28,0.0,0.0,Spring,No Holiday,Yes
2268,27/11/2018,1023,19,9.3,52,2.7,482,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2269,02/03/2018,49,3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2270,04/03/2018,436,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,Spring,No Holiday,Yes
2271,25/05/2018,1306,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,Spring,No Holiday,Yes
2272,04/08/2018,289,6,29.1,63,1.6,1818,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2273,26/04/2018,140,4,10.7,70,0.7,1404,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2274,16/10/2018,491,6,10.1,71,0.2,1474,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2275,09/09/2018,2368,18,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,Autumn,No Holiday,Yes
2276,30/06/2018,858,12,25.2,94,2.8,166,24.1,0.39,6.4,0.0,Summer,No Holiday,Yes
2277,31/08/2018,436,6,22.9,83,0.0,1239,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2278,27/04/2018,1922,8,11.6,58,1.4,1150,3.6,0.79,0.0,0.0,Spring,No Holiday,Yes
2279,05/07/2018,827,10,25.6,75,1.1,1028,20.8,1.22,0.0,0.0,Summer,No Holiday,Yes
2280,04/11/2018,720,0,9.1,63,0.6,1292,2.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2281,02/03/2018,284,23,0.3,38,0.2,1895,-12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2282,06/09/2018,531,2,21.6,86,0.2,1353,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2283,20/10/2018,1585,13,19.4,26,1.1,1942,-0.6,2.45,0.0,0.0,Autumn,No Holiday,Yes
2284,25/03/2018,424,22,8.8,79,2.0,203,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2285,08/05/2018,1128,9,18.5,51,1.4,1955,8.1,1.74,0.0,0.0,Spring,No Holiday,Yes
2286,09/02/2018,36,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2287,23/04/2018,5,6,9.1,95,2.7,373,8.3,0.0,7.0,0.0,Spring,No Holiday,Yes
2288,03/02/2018,60,3,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,Winter,No Holiday,Yes
2289,27/05/2018,1089,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2290,29/05/2018,1427,7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,Spring,No Holiday,Yes
2291,13/07/2018,301,5,24.8,84,1.4,1303,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2292,20/08/2018,352,2,26.3,65,0.3,2000,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2293,18/04/2018,975,13,17.7,16,2.8,1824,-8.4,3.27,0.0,0.0,Spring,No Holiday,Yes
2294,02/02/2018,303,12,0.9,37,1.5,1283,-12.1,1.12,0.0,0.0,Winter,No Holiday,Yes
2295,16/12/2017,155,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2296,04/10/2018,0,19,22.3,50,1.4,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No
2297,10/05/2018,0,18,18.0,61,3.5,790,10.3,1.05,0.0,0.0,Spring,No Holiday,No
2298,24/03/2018,305,2,5.0,50,1.7,669,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2299,15/07/2018,278,4,24.6,86,0.1,1358,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2300,22/01/2018,63,15,3.6,69,1.8,655,-1.5,0.17,0.0,0.0,Winter,No Holiday,Yes
2301,15/03/2018,329,15,11.6,97,3.4,117,11.1,0.26,0.0,0.0,Spring,No Holiday,Yes
2302,13/11/2018,1420,17,12.7,40,1.9,1967,-0.5,0.33,0.0,0.0,Autumn,No Holiday,Yes
2303,16/03/2018,102,3,6.1,67,2.6,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2304,22/10/2018,253,2,10.5,57,0.2,1837,2.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2305,30/12/2017,237,11,2.0,69,1.0,257,-3.1,0.32,0.0,0.0,Winter,No Holiday,Yes
2306,23/07/2018,636,10,31.8,51,1.5,1900,20.4,1.71,0.0,0.0,Summer,No Holiday,Yes
2307,31/07/2018,1719,21,32.7,51,2.8,2000,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2308,17/02/2018,273,15,1.0,14,4.6,2000,-23.5,2.12,0.0,0.0,Winter,Holiday,Yes
2309,24/02/2018,259,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,Winter,No Holiday,Yes
2310,04/02/2018,177,14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,Winter,No Holiday,Yes
2311,23/01/2018,145,21,-13.2,49,4.1,2000,-21.6,0.0,0.0,0.9,Winter,No Holiday,Yes
2312,28/09/2018,0,6,14.4,61,1.2,2000,6.9,0.0,0.0,0.0,Autumn,No Holiday,No
2313,09/06/2018,1890,15,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,Summer,No Holiday,Yes
2314,11/09/2018,2171,17,25.4,44,1.2,2000,12.2,0.84,0.0,0.0,Autumn,No Holiday,Yes
2315,13/01/2018,167,19,-3.3,76,0.8,633,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2316,09/12/2017,96,4,-4.3,49,0.7,2000,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2317,22/09/2018,1430,22,18.6,62,0.6,2000,11.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2318,03/04/2018,1030,22,16.0,85,2.0,409,13.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2319,02/03/2018,568,19,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,Spring,No Holiday,Yes
2320,11/04/2018,0,12,15.7,46,3.9,1132,4.0,3.05,0.0,0.0,Spring,No Holiday,No
2321,20/02/2018,356,12,4.0,23,3.5,1785,-15.3,2.03,0.0,0.0,Winter,No Holiday,Yes
2322,04/06/2018,970,10,25.1,40,2.7,1076,10.5,2.37,0.0,0.0,Summer,No Holiday,Yes
2323,13/07/2018,1006,0,25.1,87,0.4,1800,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2324,01/02/2018,143,23,-4.5,55,0.4,1908,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2325,23/09/2018,202,4,16.2,69,0.7,2000,10.4,0.0,0.0,0.0,Autumn,Holiday,Yes
2326,27/05/2018,1404,12,23.4,38,2.8,1756,8.2,1.87,0.0,0.0,Spring,No Holiday,Yes
2327,23/01/2018,239,17,-10.6,38,3.5,2000,-22.2,0.38,0.0,0.9,Winter,No Holiday,Yes
2328,10/08/2018,903,0,27.1,84,0.2,1161,24.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2329,23/12/2017,120,4,5.3,79,0.9,506,1.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2330,26/10/2018,191,10,12.9,84,1.0,534,10.2,0.27,0.0,0.0,Autumn,No Holiday,Yes
2331,07/04/2018,919,14,8.1,24,4.7,1914,-11.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2332,06/07/2018,2282,17,26.6,52,2.2,2000,15.9,1.02,0.0,0.0,Summer,No Holiday,Yes
2333,08/02/2018,507,8,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,Winter,No Holiday,Yes
2334,11/03/2018,288,23,4.2,34,1.7,1476,-10.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2335,19/03/2018,393,11,,65,3.3,2000,3.9,0.57,0.0,0.0,Spring,No Holiday,Yes
2336,25/06/2018,1620,7,22.1,74,0.3,830,17.2,0.37,0.0,0.0,Summer,No Holiday,Yes
2337,27/02/2018,455,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,Winter,No Holiday,Yes
2338,17/03/2018,561,10,6.0,43,1.0,1829,-5.6,1.69,0.0,0.0,Spring,No Holiday,Yes
2339,29/07/2018,713,15,35.9,37,1.9,1949,18.9,1.98,0.0,0.0,Summer,No Holiday,Yes
2340,13/11/2018,2159,18,11.3,42,1.2,1846,-1.1,0.01,0.0,0.0,Autumn,No Holiday,Yes
2341,11/11/2018,810,14,10.1,58,0.9,605,2.1,0.43,0.0,0.0,Autumn,No Holiday,Yes
2342,18/06/2018,164,4,20.2,78,0.7,884,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2343,03/09/2018,211,3,24.2,70,0.3,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2344,09/12/2017,296,1,,49,0.6,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2345,13/06/2018,1934,22,21.6,66,1.2,1438,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2346,07/04/2018,206,7,1.9,51,4.9,1297,-7.1,0.07,0.0,0.0,Spring,No Holiday,Yes
2347,13/11/2018,1066,7,4.4,72,0.3,1189,-0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2348,07/12/2017,218,1,1.5,92,0.4,227,0.3,0.0,0.0,0.9,Winter,No Holiday,Yes
2349,16/06/2018,2497,20,25.0,60,2.4,1773,16.6,0.1,0.0,0.0,Summer,No Holiday,Yes
2350,15/01/2018,349,15,7.4,38,1.7,817,-6.0,0.63,0.0,0.0,Winter,No Holiday,Yes
2351,23/11/2018,664,12,5.5,20,1.4,1992,-15.7,1.85,0.0,0.0,Autumn,No Holiday,Yes
2352,06/12/2017,496,16,5.3,37,2.9,2000,-8.2,0.36,0.0,0.0,Winter,No Holiday,Yes
2353,21/10/2018,1417,12,18.4,28,1.9,1690,-0.4,2.33,0.0,0.0,Autumn,No Holiday,Yes
2354,11/05/2018,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2355,08/11/2018,46,14,11.3,96,2.7,302,10.6,0.11,0.0,0.0,Autumn,No Holiday,Yes
2356,01/02/2018,81,3,-6.2,57,1.6,1874,-13.3,0.0,0.0,1.6,Winter,No Holiday,Yes
2357,02/07/2018,17,2,21.2,97,0.8,1018,20.6,0.0,2.0,0.0,Summer,No Holiday,Yes
2358,27/02/2018,357,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,Winter,No Holiday,Yes
2359,18/07/2018,2202,20,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,Summer,No Holiday,Yes
2360,10/09/2018,1463,7,18.9,63,1.8,2000,11.6,0.09,0.0,0.0,Autumn,No Holiday,Yes
2361,12/06/2018,2309,22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2362,30/01/2018,214,7,-11.3,57,0.9,1984,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2363,04/06/2018,596,1,20.7,47,0.9,1987,8.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2364,11/04/2018,0,15,17.0,28,3.5,1804,-1.6,2.9,0.0,0.0,Spring,No Holiday,No
2365,23/03/2018,849,15,12.1,30,3.0,1120,-4.9,2.41,0.0,0.0,Spring,No Holiday,Yes
2366,26/07/2018,966,9,29.1,69,1.0,853,22.8,0.67,0.0,0.0,Summer,No Holiday,Yes
2367,27/07/2018,776,15,35.3,52,1.9,822,23.9,2.15,0.0,0.0,Summer,No Holiday,Yes
2368,07/08/2018,1136,23,29.5,78,1.4,1469,25.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2369,17/02/2018,71,1,,36,3.5,2000,-16.0,0.0,0.0,0.0,Winter,Holiday,Yes
2370,20/01/2018,285,11,3.7,59,1.8,978,-3.5,0.51,0.0,0.0,Winter,No Holiday,Yes
2371,09/01/2018,558,18,-3.8,58,1.7,1996,-10.8,0.01,0.0,0.0,Winter,No Holiday,Yes
2372,30/11/2018,712,22,2.1,41,1.0,1859,-9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2373,07/07/2018,1009,9,22.6,51,1.7,2000,11.9,1.87,0.0,0.0,Summer,No Holiday,Yes
2374,15/01/2018,333,22,3.0,61,1.6,460,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2375,30/10/2018,1110,16,11.0,34,2.3,1999,-4.2,1.16,0.0,0.0,Autumn,No Holiday,Yes
2376,09/08/2018,1494,22,27.5,82,0.4,1228,24.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2377,18/11/2018,258,3,2.5,49,0.2,2000,-7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2378,28/05/2018,247,5,16.6,0,0.9,1361,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2379,10/10/2018,1489,20,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2380,03/04/2018,1033,7,16.8,73,1.0,1366,11.9,0.01,0.0,0.0,Spring,No Holiday,Yes
2381,11/08/2018,441,3,27.9,69,0.8,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2382,21/03/2018,615,18,2.0,77,1.3,2000,-1.6,0.07,0.0,0.0,Spring,No Holiday,Yes
2383,28/01/2018,72,2,-7.8,51,1.9,1627,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2384,04/02/2018,34,7,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2385,10/01/2018,177,14,-5.3,37,5.3,2000,-17.7,1.05,0.0,0.3,Winter,No Holiday,Yes
2386,19/11/2018,968,16,9.7,43,2.7,1012,-2.2,0.37,0.0,0.0,Autumn,No Holiday,Yes
2387,12/05/2018,20,8,12.0,87,1.0,296,9.8,0.1,1.0,0.0,Spring,No Holiday,Yes
2388,26/11/2018,115,5,2.1,88,1.4,323,0.3,0.0,0.0,0.3,Autumn,No Holiday,Yes
2389,20/03/2018,1111,18,4.1,43,3.5,2000,-7.3,0.21,0.0,0.0,Spring,No Holiday,Yes
2390,19/01/2018,341,13,4.7,26,2.6,1370,-13.2,1.11,0.0,0.0,Winter,No Holiday,Yes
2391,10/09/2018,332,2,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2392,22/07/2018,499,11,33.8,45,1.9,1928,20.2,2.74,0.0,0.0,Summer,No Holiday,Yes
2393,18/12/2017,181,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes
2394,01/04/2018,322,2,11.7,72,0.6,915,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2395,09/02/2018,260,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,Winter,No Holiday,Yes
2396,25/08/2018,916,11,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,Summer,No Holiday,Yes
2397,17/08/2018,820,13,31.3,30,2.1,2000,11.6,3.3,0.0,0.0,Summer,No Holiday,Yes
2398,14/08/2018,695,13,35.7,38,2.4,1863,19.1,2.5,0.0,0.0,Summer,No Holiday,Yes
2399,21/04/2018,1491,21,17.8,21,1.2,2000,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2400,04/05/2018,1155,9,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,Spring,No Holiday,Yes
2401,05/12/2017,393,22,-2.8,49,0.0,2000,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2402,10/08/2018,696,13,34.2,41,1.7,2000,19.0,2.31,0.0,0.0,Summer,No Holiday,Yes
2403,24/07/2018,1213,7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,Summer,No Holiday,Yes
2404,27/10/2018,146,5,8.0,65,1.6,2000,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2405,06/09/2018,941,11,25.9,63,2.5,1693,18.3,1.32,0.0,0.0,Autumn,No Holiday,Yes
2406,28/04/2018,672,1,12.7,74,1.8,392,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2407,23/08/2018,582,19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,Summer,No Holiday,Yes
2408,10/08/2018,725,15,34.8,47,2.4,2000,21.8,2.21,0.0,0.0,Summer,No Holiday,Yes
2409,13/02/2018,285,9,-5.9,52,1.4,1935,-14.1,0.53,0.0,0.0,Winter,No Holiday,Yes
2410,16/02/2018,114,21,0.1,67,2.5,1451,-5.3,0.0,0.0,0.0,Winter,Holiday,Yes
2411,06/04/2018,508,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2412,14/05/2018,779,10,16.6,67,0.9,479,10.4,1.23,0.0,0.0,Spring,No Holiday,Yes
2413,19/02/2018,373,14,5.6,38,1.6,1087,-7.6,1.1,0.0,0.0,Winter,No Holiday,Yes
2414,05/06/2018,742,1,20.0,67,0.7,1426,13.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2415,30/04/2018,157,3,14.3,61,1.0,475,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2416,16/02/2018,150,20,0.2,61,1.9,1956,-6.4,0.0,0.0,0.0,Winter,Holiday,Yes
2417,03/09/2018,39,16,25.5,91,1.3,403,23.9,0.23,3.5,0.0,Autumn,No Holiday,Yes
2418,23/12/2017,260,19,6.0,76,1.1,219,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2419,26/11/2018,1708,18,9.5,56,0.5,628,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2420,20/06/2018,2519,20,23.3,68,3.6,895,17.0,0.11,0.0,0.0,Summer,No Holiday,Yes
2421,21/08/2018,898,0,28.3,59,3.7,1945,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2422,19/02/2018,361,12,4.7,43,2.1,1131,-6.8,1.38,0.0,0.0,Winter,No Holiday,Yes
2423,28/08/2018,31,13,24.6,97,0.5,765,24.0,0.1,9.5,0.0,Summer,No Holiday,Yes
2424,14/02/2018,398,14,7.8,57,3.5,675,-0.2,1.34,0.0,0.0,Winter,No Holiday,Yes
2425,01/08/2018,315,5,28.3,68,0.3,2000,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2426,15/02/2018,166,19,0.1,21,2.9,2000,-19.7,0.0,0.0,0.0,Winter,Holiday,Yes
2427,20/06/2018,2741,19,25.6,61,2.7,1236,17.5,0.6,0.0,0.0,Summer,No Holiday,Yes
2428,20/01/2018,258,1,-0.9,64,0.4,1273,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2429,12/12/2017,350,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2430,03/01/2018,110,2,-5.5,43,2.0,2000,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2431,05/04/2018,56,20,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2432,23/10/2018,839,7,10.4,71,0.6,557,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2433,09/04/2018,921,14,13.9,26,2.5,1537,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2434,15/03/2018,8,5,14.5,94,2.0,487,13.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2435,16/07/2018,745,15,33.4,44,3.1,1928,19.4,2.95,0.0,0.0,Summer,No Holiday,Yes
2436,24/03/2018,113,6,4.2,50,0.6,633,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2437,29/08/2018,57,18,23.9,96,0.2,991,23.2,0.0,1.5,0.0,Summer,No Holiday,Yes
2438,16/03/2018,455,23,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2439,31/07/2018,582,10,32.7,43,1.2,2000,18.4,2.31,0.0,0.0,Summer,No Holiday,Yes
2440,28/08/2018,281,3,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2441,23/10/2018,81,11,13.0,70,5.0,989,7.6,0.5,0.0,0.0,Autumn,No Holiday,Yes
2442,26/03/2018,1031,19,14.3,37,3.1,1247,-0.2,0.1,0.0,0.0,Spring,No Holiday,Yes
2443,28/11/2018,798,15,10.5,16,2.7,1509,-14.3,1.29,0.0,0.0,Autumn,No Holiday,Yes
2444,10/03/2018,208,7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2445,11/08/2018,1022,0,29.8,63,2.0,2000,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2446,13/12/2017,240,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2447,13/09/2018,1448,7,20.5,69,1.4,2000,14.6,0.03,0.0,0.0,Autumn,No Holiday,Yes
2448,04/04/2018,505,10,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes
2449,09/10/2018,0,1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No
2450,05/11/2018,1005,9,8.9,67,1.1,578,3.0,0.69,0.0,0.0,Autumn,No Holiday,Yes
2451,27/04/2018,170,5,9.9,69,1.1,808,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2452,04/11/2018,141,6,6.2,73,0.3,1018,1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2453,16/03/2018,222,6,4.4,61,1.7,2000,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2454,07/11/2018,697,12,13.2,77,1.3,589,9.2,0.5,0.0,0.0,Autumn,No Holiday,Yes
2455,12/12/2017,270,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2456,05/04/2018,99,21,7.3,96,1.5,749,6.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2457,24/02/2018,72,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2458,19/12/2017,191,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,Winter,No Holiday,Yes
2459,22/05/2018,810,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,Spring,Holiday,Yes
2460,14/10/2018,1029,22,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2461,01/10/2018,2101,8,13.7,54,2.4,1960,4.5,0.39,0.0,0.0,Autumn,No Holiday,Yes
2462,29/10/2018,1021,9,7.5,53,1.6,1981,-1.4,1.01,0.0,0.0,Autumn,No Holiday,Yes
2463,23/11/2018,800,9,-1.5,33,0.9,1962,-15.7,0.57,0.0,0.0,Autumn,No Holiday,Yes
2464,15/04/2018,467,23,8.6,69,2.2,1730,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2465,21/12/2017,301,16,4.1,51,1.8,1112,-5.1,0.48,0.0,0.9,Winter,No Holiday,Yes
2466,30/04/2018,1055,14,24.0,47,2.3,520,11.9,2.87,0.0,0.0,Spring,No Holiday,Yes
2467,12/03/2018,163,1,2.9,51,0.8,1119,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2468,28/06/2018,652,2,22.4,84,0.6,667,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2469,10/10/2018,55,2,14.4,91,0.4,402,12.9,0.0,4.5,0.0,Autumn,No Holiday,Yes
2470,29/08/2018,24,19,23.5,97,0.3,323,22.9,0.0,6.5,0.0,Summer,No Holiday,Yes
2471,20/11/2018,1269,17,9.8,28,2.4,1983,-7.8,0.29,0.0,0.0,Autumn,No Holiday,Yes
2472,31/12/2017,215,18,0.7,31,2.3,2000,-14.5,0.01,0.0,0.0,Winter,Holiday,Yes
2473,10/09/2018,691,6,18.7,64,0.9,2000,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2474,11/01/2018,187,12,-8.6,40,2.6,1700,-19.8,1.11,0.0,0.0,Winter,No Holiday,Yes
2475,19/07/2018,687,11,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,Summer,No Holiday,Yes
2476,15/10/2018,1271,7,11.5,81,0.8,960,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2477,16/05/2018,248,14,22.0,96,2.9,1327,21.3,0.39,0.0,0.0,Spring,No Holiday,Yes
2478,07/05/2018,249,3,14.7,82,0.8,1822,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2479,29/06/2018,3113,18,28.1,60,1.9,959,19.5,1.05,0.0,0.0,Summer,No Holiday,Yes
2480,25/04/2018,756,10,14.8,29,0.6,1749,-3.0,2.2,0.0,0.0,Spring,No Holiday,Yes
2481,23/06/2018,1932,22,23.0,74,2.4,473,18.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2482,28/11/2018,1099,17,7.6,23,2.9,1678,-12.2,0.25,0.0,0.0,Autumn,No Holiday,Yes
2483,27/07/2018,639,10,31.2,61,2.3,901,22.7,1.71,0.0,0.0,Summer,No Holiday,Yes
2484,23/10/2018,363,12,11.5,90,1.2,973,9.9,0.06,5.0,0.0,Autumn,No Holiday,Yes
2485,30/07/2018,645,14,35.3,41,1.3,2000,20.0,2.01,0.0,0.0,Summer,No Holiday,Yes
2486,10/05/2018,0,9,15.5,55,1.7,1318,6.4,1.76,0.0,0.0,Spring,No Holiday,No
2487,18/12/2017,175,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes
2488,28/09/2018,0,15,20.3,52,1.3,2000,10.1,1.15,0.0,0.0,Autumn,No Holiday,No
2489,06/03/2018,380,10,3.7,51,1.3,1596,-5.5,1.56,0.0,0.0,Spring,No Holiday,Yes
2490,19/04/2018,125,4,8.3,53,1.1,1007,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2491,14/06/2018,1807,21,22.2,72,1.0,1786,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2492,09/07/2018,554,1,23.7,64,0.8,2000,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2493,07/07/2018,396,6,19.5,61,1.5,2000,11.7,0.03,0.0,0.0,Summer,No Holiday,Yes
2494,10/06/2018,2300,20,22.8,55,1.3,2000,13.2,0.01,0.0,0.0,Summer,No Holiday,Yes
